15,5.194639834149157
15,5.194639911645413
15,5.194639247969506
38,5.520746000224402
38,5.520746078570951
38,5.520745500720183
22,5.170465008060308
22,5.170464923117444
22,5.170464090055375
14,5.170840268084773
14,5.17084045223642
14,5.17083988837752
37,6.841252605084606
37,6.841253104648679
37,6.841253176887382
37,6.841252821800722
37,6.841252039388654
31,7.481789429280487
31,7.481790029006489
31,7.481790271444053
31,7.481790156593201
31,7.481789684453922
31,7.481788855026171
21,6.25703121551354
21,6.2570315137746695
21,6.257031301185902
21,6.2570305777472015
10,6.653515506354476
10,6.653515918172514
10,6.653515878209935
10,6.653515386466731
10,6.6535144429428374
20,7.24684019507092
20,7.24684070678489
20,7.246840837667623
20,7.24684058771913
20,7.246839956939385
48,7.32078143585689
48,7.320781780625894
48,7.320781752217722
48,7.320781350632373
48,7.320780575869805
43,7.720868749005761
43,7.720869139066691
43,7.72086919362369
43,7.720868912676764
43,7.720868296225888
43,7.720867344271007
39,7.425807999279828
39,7.425808294633763
39,7.4258082272918955
39,7.425807797254219
39,7.425807004520691
9,7.7306623556188
9,7.730662708879807
9,7.730662727486409
9,7.730662411438608
9,7.7306617607363775
9,7.730660775379661
26,8.030047639879026
26,8.03004816500785
26,8.03004837997103
26,8.030048284768576
26,8.030047879400486
26,8.030047163866726
8,8.084938927925258
8,8.08493935124524
8,8.084939468596898
8,8.084939279980246
8,8.084938785395266
8,8.084937984841924
1,7.9487648529585995
1,7.948765289761686
1,7.948765410023277
1,7.948765213743382
1,7.948764700921987
1,7.948763871559049
28,8.25006162033665
28,8.250062323123181
28,8.250062732066587
28,8.250062847166895
28,8.25006266842411
28,8.250062195838224
28,8.250061429409204
27,8.29915419597063
27,8.299154623977685
27,8.299154761607696
27,8.299154608860668
27,8.299154165736594
27,8.29915343223544
4,8.833427055565213
4,8.833427651812634
4,8.833427991746554
4,8.833428075366992
4,8.833427902673954
4,8.83342747366743
4,8.833426788347394
4,8.833425846713807
42,8.333433603256676
42,8.333434090332126
42,8.33343428941454
42,8.333434200503936
42,8.333433823600298
42,8.33343315870361
42,8.33343220581382
16,8.680126072507699
16,8.680126732864256
16,8.680127127773787
16,8.680127257236316
16,8.680127121251854
16,8.680126719820388
16,8.680126052941896
16,8.680125120616337
0,8.595542538481649
0,8.595543087356047
0,8.595543365533503
0,8.595543373014033
0,8.595543109797637
0,8.595542575884298
0,8.595541771273984
22,4.979040793884648
22,4.97904040709184
15,5.1371254948637795
15,5.137125611557519
15,5.137124970390141
17,9.868916221359683
17,9.868916987975362
17,9.868917549242793
17,9.868917905162
17,9.868918055732996
17,9.868918000955784
17,9.86891774083037
17,9.868917275356734
17,9.868916604534864
17,9.868915728364728
13,8.417835575914392
13,8.417836088734093
13,8.417836319306968
13,8.417836267633032
13,8.417835933712285
13,8.4178353175447
13,8.417834419130239
14,5.274011110903432
14,5.274011376074453
14,5.27401092221405
29,9.424834844885883
29,9.424835553741161
29,9.424836037441006
29,9.42483629598544
29,9.424836329374475
29,9.424836137608112
29,9.424835720686344
29,9.424835078609151
29,9.4248342113765
34,9.313707675517833
34,9.313708220360308
34,9.313708534642371
34,9.31370861836404
34,9.313708471525313
34,9.31370809412619
34,9.313707486166647
34,9.313706647646656
2,9.610709450680817
2,9.61071015256121
2,9.610710637911126
2,9.610710906730585
2,9.610710959019599
2,9.61071079477817
2,9.61071041400629
2,9.610709816703945
2,9.610709002871104
38,6.177416658788714
38,6.177416895614789
38,6.177416608338434
38,6.177415796959601
24,9.223144075210767
24,9.223144813046439
24,9.223145315771657
24,9.223145583386447
24,9.223145615890823
24,9.223145413284787
24,9.223144975568324
24,9.223144302741417
24,9.22314339480403
47,9.67642411991301
47,9.676424766234781
47,9.676425198957093
47,9.676425418079965
47,9.67642542360341
47,9.676425215527425
47,9.676424793852002
47,9.67642415857712
47,9.676423309702754
49,9.631134691043476
